,target,euclidean_10,euclidean_50,euclidean_100,euclidean_200,dtw_10,dtw_50,dtw_100,dtw_200
0,0.0,2.5626042611432336,1.199475491517959,1.190976882364507,0.9675672410117341,2.0170642504329535,1.4960241805546652,0.8339962903018445,0.9432621423346808
1,0.0,2.312032103153569,1.172753964714367,1.3925344730286366,0.870664335176191,1.802373425232264,0.736730379290505,1.0531641765905657,0.8485145494058404
2,0.0,2.5694851143553907,1.847977361572053,1.6984937274403586,1.0506486625470388,1.675400698012188,1.4868066498841006,1.4355181523881386,1.0156690083760487
3,0.0,3.3572866748742753,1.5934607357596091,1.9992968665150965,1.9992968665150965,1.6667937296961592,0.9346246714276453,1.019802735015317,0.8392274596803756
4,0.0,2.8545486675943015,1.7075899547672142,1.7021203442046096,1.7021203442046096,1.760387010887271,1.5088388854527968,1.1698528404187298,1.1698528404187298
5,0.0,1.5838977929393072,1.6617699407622704,1.6441200120536292,1.5399018423211421,1.4432978731965995,1.3665241263215684,1.250791463310183,1.1875064409226095
6,0.0,2.900922334533142,2.1213115074017814,1.83791809670142,1.5531227706831379,1.084272375883682,1.2501196271541555,1.167426465078722,1.167426465078722
7,0.0,1.6220337272912448,1.6694228250015437,1.3231852022995887,1.265007509644821,1.235617782328056,1.022424922409926,1.0703332205640492,0.9861959083238243
8,0.0,1.5122830302252686,1.6683925509381192,1.3113404701026812,1.4856195874716498,1.7990628596110914,1.2954226065598944,1.587673580089612,1.3175018158956875
9,0.0,1.9523230208216549,1.492723789251124,1.4811430086822364,1.3508647707573953,1.8544526237452759,1.4918789387977078,1.1258799058728473,1.1195824711560693
10,0.0,2.5374763177679664,1.4579899202970001,1.1346760738792332,0.9388726767766314,1.5901588815133718,1.325952472562434,1.1907653527370685,1.0293735753112585
11,0.0,3.270578967541577,2.548637961581442,1.1311294984371183,1.1311294984371183,1.518572269526552,1.1697804860579266,1.0910747511741392,1.0910747511741392
12,0.0,3.6172693896805916,3.6858878039276486,3.374412100632867,3.374412100632867,1.6993625278093998,1.6962482614784924,1.6744654442587694,1.5918301301882207
13,0.0,4.080267804594692,2.9553833994092664,2.506883015760626,2.3324921091058624,1.044651980897524,0.9807695573245545,0.8793826237216946,0.8964425474928657
14,0.0,2.2047963598012554,1.7667076631162266,1.8098499405606292,1.948856965361657,1.7651428698180311,1.86808074714762,1.6176386403570233,1.630071012096767
15,0.0,1.4541052813596527,0.9621837110349512,0.8470659176974502,0.9106654016848899,1.464615902009091,0.9404750340490248,0.8829370222261915,0.866773865725093
16,0.0,2.041937852406107,1.3892975669231016,1.3546900623693439,1.414546362810961,1.452540695364891,0.957415127068898,1.0229160049005577,0.9082435390519852
17,0.0,1.9017939163595567,1.025284338028982,0.98132643547843,1.1365133434597812,1.532436906662472,1.138523454063087,1.112260541719864,1.1063432946997276
18,0.0,2.362002679696787,1.6935060636720785,1.6287931942819074,1.8222262797468862,1.6431690363327023,1.3218507264798856,1.3218507264798856,1.3657915360464423
19,0.0,1.8461709243923112,1.627201747254318,1.7132132837331224,1.5808671468136957,1.3763123193786388,1.5031235362381736,1.3836342732367592,1.3836342732367592
20,0.0,3.020361956271795,2.4165821348293948,1.059074700745824,1.059074700745824,1.591372632132762,1.117147469068938,0.9683686970160109,0.9683686970160109
21,0.0,1.6582961335565805,1.6032217400359354,1.5636505925902242,1.0933511499852069,1.494536529459308,1.2538036320767072,1.2572403629537432,0.9031674846202279
22,0.0,1.8595385551887007,1.127426441556935,1.1139594707829397,1.2307454537194802,0.8698995043835179,0.8634222006982876,0.9096415035933136,1.1074088985789938
23,0.0,1.8643262734851014,0.7819211791337457,0.7749858567366823,0.8299880311746741,1.1175960980960822,0.9485567161462051,0.7660636489122131,0.7483798237347549
24,0.0,1.5106619237737111,2.2954446412891474,2.138064653835338,1.8068206094026293,1.4590098331890684,1.2471912084565586,1.127864456838992,1.1466585258274975
